randomSeed,currentYear,currentDayOfYear,temperature,maxTemperature,minTemperature,solarRadiation,precipitation
0,0,1,12.9850464995562,20.8850464995562,6.1850464995562,9.334092268283321,12.25395318585201
0,0,2,13.014310030585373,20.914310030585373,6.214310030585373,2.517161604757468,0.9536282532277803
0,0,3,12.225575327909263,20.125575327909264,5.425575327909264,9.496200377127584,1.0055511222675881
0,0,4,13.049070790581023,20.949070790581025,6.249070790581023,12.702290309310198,2.7916828161015563
0,0,5,14.336761801563902,22.2367618015639,7.536761801563903,16.472107872118738,18.87136002309631
0,0,6,14.209061442845362,22.109061442845363,7.4090614428453625,13.96839544429095,4.350692889648335
0,0,7,11.652136673797033,19.552136673797033,4.852136673797033,13.117226813565715,0
0,0,8,13.335334921346085,21.235334921346087,6.535334921346085,6.287270293491014,0
0,0,9,9.699701238066291,17.59970123806629,2.8997012380662914,5.6114112590930745,0
0,0,10,17.918469452599204,25.818469452599203,11.118469452599204,8.347637097430459,0
0,0,11,15.219137738603516,23.119137738603516,8.419137738603517,12.119911272866553,0
0,0,12,13.146459317718636,21.046459317718636,6.346459317718636,6.784017232560501,0
0,0,13,10.200220853688016,18.100220853688015,3.4002208536880163,16.364762856043342,0
0,0,14,11.314196677940812,19.214196677940812,4.514196677940812,10.755261880500376,0
0,0,15,11.691330096809773,19.591330096809774,4.8913300968097735,9.433305789219002,0
0,0,16,11.525221193401798,19.425221193401796,4.725221193401798,11.21976316183003,0
0,0,17,12.810092584315687,20.71009258431569,6.010092584315687,10.046286780825033,0
0,0,18,13.645384756210316,21.545384756210318,6.845384756210316,12.650477837832888,0
0,0,19,17.089120596906692,24.989120596906695,10.289120596906692,8.254621335525075,0
0,0,20,12.401803159776888,20.301803159776888,5.601803159776888,10.541508194058647,0
0,0,21,14.139615900050638,22.039615900050638,7.339615900050638,0,0
0,0,22,14.626750829790897,22.5267508297909,7.826750829790897,6.187059025809867,0
0,0,23,15.061096940281363,22.961096940281365,8.261096940281362,7.27545587726406,0
0,0,24,16.569069063445916,24.469069063445914,9.769069063445915,9.52615134866556,0
0,0,25,13.254352157819984,21.154352157819986,6.454352157819984,8.745326654595543,0
0,0,26,10.647281620969984,18.547281620969983,3.8472816209699845,7.940342462467595,50.19662618028755
0,0,27,11.26758716143713,19.16758716143713,4.467587161437129,12.859071428204132,0
0,0,28,14.790863826849263,22.690863826849263,7.990863826849263,9.678748435875374,0
0,0,29,12.604554275599648,20.50455427559965,5.804554275599648,3.345827100880167,0
0,0,30,15.3697598613387,23.2697598613387,8.5697598613387,11.279643951743834,0
0,0,31,11.725723044071515,19.625723044071513,4.925723044071515,1.3010039630818433,0
0,0,32,16.066395017838214,23.966395017838217,9.266395017838214,12.514323666143122,0
0,0,33,16.340338734709693,24.240338734709695,9.540338734709692,8.939522273787063,0
0,0,34,19.92592689561174,27.825926895611744,13.125926895611741,13.764869590457618,0
0,0,35,19.171611196895483,27.071611196895482,12.371611196895483,6.601203014137031,0
0,0,36,16.800947973265323,24.700947973265322,10.000947973265323,12.442035669041436,0
0,0,37,20.821545644263928,28.721545644263927,14.021545644263927,13.854446240923853,0
0,0,38,18.87272455747504,26.772724557475037,12.072724557475038,9.001917086058725,22.977114726083016
0,0,39,14.87179112817834,22.771791128178343,8.07179112817834,11.441553039348328,0
0,0,40,15.220471841349974,23.120471841349975,8.420471841349976,14.194756693850447,0
0,0,41,15.370507058113187,23.27050705811319,8.570507058113186,12.712569804580724,0
0,0,42,17.528460664304497,25.428460664304495,10.728460664304496,8.071705573913405,0
0,0,43,17.83553359120582,25.735533591205822,11.03553359120582,10.063728992806274,0
0,0,44,17.236268762493527,25.13626876249353,10.436268762493526,9.968829165311188,0
0,0,45,16.284726266627104,24.184726266627102,9.484726266627103,12.037888207341656,0
0,0,46,17.92552748677306,25.825527486773062,11.12552748677306,8.945692407972246,0
0,0,47,17.279065144565152,25.17906514456515,10.479065144565151,6.840580768411655,0
0,0,48,17.856941679613016,25.756941679613014,11.056941679613015,12.432491219951585,0
0,0,49,17.820724028480917,25.720724028480916,11.020724028480917,11.365046946699415,0
0,0,50,17.649781043326296,25.5497810433263,10.849781043326296,12.05003818834859,0
0,0,51,14.823628885046677,22.72362888504668,8.023628885046676,7.75772864474458,0
0,0,52,22.52218801156797,30.422188011567968,15.722188011567969,8.916209689062903,0
0,0,53,15.832213748274523,23.732213748274525,9.032213748274522,15.479493888417501,0
0,0,54,17.992228367366078,25.89222836736608,11.192228367366077,14.940934117693748,0
0,0,55,17.133606041193822,25.03360604119382,10.333606041193821,20.437138954811687,0
0,0,56,17.852420820688746,25.752420820688748,11.052420820688745,14.56106962939219,0
0,0,57,17.230020144030377,25.130020144030375,10.430020144030376,14.660525707987915,0
0,0,58,17.838964444077252,25.738964444077254,11.038964444077251,17.06191384225972,35.78871985543335
0,0,59,21.4567960152728,29.3567960152728,14.6567960152728,14.015401163082382,0
0,0,60,19.325692207935035,27.225692207935033,12.525692207935034,21.223019872050454,0
