randomSeed,currentYear,currentDayOfYear,temperature,maxTemperature,minTemperature,solarRadiation,precipitation
6,0,1,11.489822568555393,19.389822568555395,4.689822568555393,0,28.73530526452601
6,0,2,10.658232092507852,18.55823209250785,3.858232092507852,13.34766552716086,2.073137158237222E-9
6,0,3,14.226407755802704,22.126407755802703,7.426407755802704,9.073588027757143,0
6,0,4,12.399427136885778,20.29942713688578,5.599427136885779,4.738740478293943,0
6,0,5,10.525055946723647,18.425055946723646,3.7250559467236473,9.071484293204207,0
6,0,6,14.118900448891072,22.018900448891074,7.318900448891072,9.729299865717719,0
6,0,7,11.629462310211771,19.52946231021177,4.829462310211771,5.110696119043264,0
6,0,8,13.771354122895616,21.671354122895615,6.971354122895616,6.179101138220842,1.1481406291150371E-8
6,0,9,14.4774644099982,22.3774644099982,7.6774644099982,2.1840299631608397,0
6,0,10,12.841809467238452,20.741809467238454,6.041809467238452,13.464894842507501,0
6,0,11,13.809366594035954,21.709366594035956,7.009366594035954,8.53876972394755,0
6,0,12,13.172951130644973,21.072951130644974,6.3729511306449735,11.676721728611195,0
6,0,13,14.556080838516108,22.456080838516108,7.756080838516108,8.556023039180932,0
6,0,14,12.95055100457059,20.85055100457059,6.15055100457059,8.206209215049737,0
6,0,15,14.730293021775433,22.630293021775433,7.930293021775433,9.182927890445386,0
6,0,16,14.301840491859492,22.201840491859492,7.501840491859492,6.189451163621884,0
6,0,17,13.670231338374371,21.57023133837437,6.870231338374372,8.733776491972858,0
6,0,18,13.496455951358286,21.396455951358284,6.696455951358286,8.227974039160769,0
6,0,19,11.859138902651438,19.759138902651436,5.059138902651438,13.413586298123787,0
6,0,20,13.244937815894538,21.144937815894536,6.444937815894538,8.638217345455523,0
6,0,21,13.499007476301163,21.399007476301165,6.699007476301163,5.249138279096658,0
6,0,22,14.325863647682622,22.225863647682623,7.525863647682622,14.083533587417852,0
6,0,23,17.852403643701923,25.752403643701925,11.052403643701922,11.687688801517647,0
6,0,24,14.015804513599813,21.915804513599813,7.215804513599813,6.148313876048595,0
6,0,25,15.428288876230996,23.328288876230996,8.628288876230997,6.047157078171828,0
6,0,26,13.304867111410216,21.204867111410216,6.504867111410216,11.592516410901496,6.186359180091911E-8
6,0,27,13.56569004884154,21.46569004884154,6.765690048841541,14.03482774177534,0
6,0,28,14.557577330506044,22.457577330506044,7.757577330506044,14.941396055010237,0
6,0,29,14.583337217860107,22.483337217860107,7.783337217860107,11.302498161956374,0
6,0,30,14.354180239817651,22.25418023981765,7.554180239817652,9.282803797491596,0
6,0,31,17.44260666424139,25.342606664241387,10.642606664241388,9.763001790307126,9.000439948931405E-8
6,0,32,15.637821998774895,23.537821998774895,8.837821998774896,12.302034299826524,9.166352421118069E-8
6,0,33,16.325154372583505,24.225154372583503,9.525154372583504,7.890166539516592,0
6,0,34,16.570442653543342,24.470442653543344,9.770442653543341,13.521165180095757,0
6,0,35,17.433779146358045,25.333779146358047,10.633779146358044,14.347743877500328,0
6,0,36,13.611690579595695,21.511690579595694,6.8116905795956955,14.263940964481929,0
6,0,37,20.107655382875333,28.007655382875335,13.307655382875332,14.02286828405894,0
6,0,38,20.037395417144403,27.9373954171444,13.237395417144402,21.068495939859346,0
6,0,39,14.434824201880163,22.334824201880163,7.634824201880163,13.905889742252842,0
6,0,40,12.056065193065965,19.956065193065967,5.256065193065965,13.16256591739286,0
6,0,41,17.940541197368216,25.840541197368218,11.140541197368215,15.768217628941258,0
6,0,42,20.87286959023994,28.772869590239942,14.07286959023994,10.227937120269916,0
6,0,43,13.98604180454818,21.886041804548178,7.1860418045481795,10.843292859774238,0
6,0,44,17.64375595562256,25.543755955622558,10.843755955622559,14.143444224524044,0
6,0,45,20.03397436880558,27.93397436880558,13.23397436880558,13.089572120095065,0
6,0,46,15.92323529221196,23.82323529221196,9.123235292211959,11.549524541486335,0
6,0,47,13.291390638528714,21.191390638528716,6.491390638528714,8.310404018646834,0
6,0,48,16.43216851312149,24.332168513121488,9.632168513121488,14.599037451183783,0
6,0,49,17.140718818865214,25.040718818865216,10.340718818865213,18.57906858276847,0
6,0,50,22.636800334434348,30.536800334434346,15.836800334434347,20.58662764462722,0
6,0,51,21.25031663038954,29.15031663038954,14.45031663038954,5.747841651756842,0
6,0,52,21.691011266806388,29.59101126680639,14.891011266806387,8.700905349951512,1.7838091963476317E-6
6,0,53,21.726123463918853,29.62612346391885,14.926123463918852,12.01468414392729,0
6,0,54,23.79886055467879,31.698860554678788,16.99886055467879,16.88413214354484,0
6,0,55,19.819369157817327,27.719369157817326,13.019369157817327,10.58922623695812,0
6,0,56,20.20803356748292,28.10803356748292,13.40803356748292,16.219065932599143,0
6,0,57,21.98146502822727,29.881465028227268,15.181465028227269,18.431011352022967,0
6,0,58,18.45962939637552,26.359629396375517,11.659629396375518,20.947272649615325,0
6,0,59,22.055096391827803,29.9550963918278,15.255096391827802,5.90555968991659,0
6,0,60,23.627781226911402,31.5277812269114,16.8277812269114,15.514083451635603,0
6,0,61,23.97523713257909,31.875237132579088,17.17523713257909,11.422885811389447,0
6,0,62,22.491723971517533,30.391723971517536,15.691723971517533,14.988863539776059,0
6,0,63,20.969941170339027,28.869941170339025,14.169941170339026,18.244970994784456,0
6,0,64,20.495052212972414,28.395052212972416,13.695052212972413,14.623270914301866,0
6,0,65,20.281525809809224,28.181525809809223,13.481525809809224,17.729570072637586,0
6,0,66,21.43090399004947,29.33090399004947,14.630903990049468,11.307070116120453,0
6,0,67,22.235600856965043,30.13560085696504,15.435600856965042,11.974345297349226,0
6,0,68,19.729756058310283,27.629756058310285,12.929756058310282,11.975093291288522,0
6,0,69,22.262961822845032,30.162961822845034,15.462961822845031,10.910005544820196,0
6,0,70,21.291223505731974,29.191223505731976,14.491223505731973,11.289401788500724,1.0999567155279584E-6
6,0,71,24.30812195407986,32.20812195407986,17.508121954079858,20.683369173050842,0
6,0,72,21.818209572513783,29.718209572513786,15.018209572513783,12.259427084318723,0
6,0,73,22.66440990782965,30.56440990782965,15.86440990782965,11.75337934416554,0
6,0,74,25.549321477811695,33.449321477811694,18.749321477811694,15.930895945121604,0
6,0,75,26.18255771832597,34.08255771832597,19.38255771832597,17.366624123096003,0
6,0,76,21.481234892628695,29.381234892628697,14.681234892628694,13.702605062766901,0
6,0,77,22.57766427912636,30.47766427912636,15.777664279126359,9.714646588658077,2.317120834913055E-5
6,0,78,23.35026940970285,31.250269409702852,16.55026940970285,15.220916584455965,0
6,0,79,22.781961023875734,30.681961023875736,15.981961023875733,20.587637850006207,0
6,0,80,25.14482113864089,33.04482113864089,18.34482113864089,16.79938089190691,0
6,0,81,24.450560341647396,32.350560341647395,17.650560341647395,11.156216675188968,0
6,0,82,28.893358375007914,36.79335837500791,22.093358375007913,16.033391632789613,0
6,0,83,23.614548812354414,31.514548812354413,16.814548812354413,22.071845599210086,0
6,0,84,28.56084978642058,36.46084978642058,21.76084978642058,14.749252376987966,0
6,0,85,21.78057565784576,29.680575657845758,14.980575657845758,21.028657622745257,0
6,0,86,26.449832061138064,34.349832061138066,19.649832061138063,22.673561736217387,0
6,0,87,26.520744564798292,34.42074456479829,19.72074456479829,14.69729910321139,0
6,0,88,27.155401647746572,35.05540164774657,20.35540164774657,23.23315676556246,0
6,0,89,24.26298314406616,32.16298314406616,17.462983144066158,16.74265150167076,0
6,0,90,27.09650235162442,34.99650235162442,20.29650235162442,18.301987160195257,0
6,0,91,24.969499083572067,32.869499083572066,18.169499083572067,21.065211542263597,0
6,0,92,26.121051419469165,34.02105141946917,19.321051419469164,18.5897885845053,0
6,0,93,26.60749303253417,34.50749303253417,19.80749303253417,17.70782311741037,2.9303495565906908E-5
6,0,94,25.655152101615098,33.5551521016151,18.855152101615097,17.690375479031026,0
6,0,95,30.256047888005323,38.156047888005325,23.456047888005322,15.138340835409423,0
6,0,96,28.03320322410158,35.93320322410158,21.23320322410158,16.173128751386887,0
6,0,97,27.866352323787925,35.76635232378793,21.066352323787925,18.859306961837625,0
6,0,98,26.19271148487412,34.09271148487412,19.39271148487412,12.239129923573742,0
6,0,99,30.69053327856202,38.59053327856202,23.89053327856202,19.663510369056457,0
6,0,100,32.75699680373249,40.65699680373249,25.95699680373249,18.62481687000921,0
6,0,101,28.4702549450146,36.3702549450146,21.670254945014598,16.273975686370967,0
6,0,102,30.72477355605918,38.62477355605918,23.92477355605918,17.97191850648363,0
6,0,103,27.850286321601907,35.750286321601905,21.050286321601906,18.771465273985275,0
6,0,104,32.74126098576389,40.641260985763886,25.941260985763886,15.450304662454048,0
6,0,105,28.60657966084021,36.50657966084021,21.80657966084021,25.918111036585657,0
6,0,106,32.40862576937902,40.30862576937902,25.60862576937902,20.07196857516974,0
6,0,107,29.199998651467627,37.09999865146763,22.399998651467627,21.143581382279688,0
6,0,108,33.0033227537983,40.9033227537983,26.2033227537983,18.911866281699023,0
6,0,109,30.758260552828887,38.658260552828885,23.958260552828886,15.876732516304363,0
6,0,110,31.073837943908686,38.973837943908684,24.273837943908685,26.765318130135476,0
6,0,111,28.111896984319557,36.011896984319556,21.311896984319556,18.47933650077422,0
6,0,112,30.27539248271239,38.17539248271239,23.47539248271239,24.935964173780928,0
6,0,113,28.767342732571667,36.66734273257167,21.967342732571666,19.289626662173497,4.178765535949696E-5
6,0,114,29.748492256575332,37.64849225657533,22.94849225657533,25.392868430878657,7.125620252738875E-5
6,0,115,32.171070213322224,40.07107021332222,25.371070213322223,21.18078527252252,0
6,0,116,28.34975539339805,36.24975539339805,21.549755393398048,17.149699936555763,0
6,0,117,29.200250837794734,37.10025083779473,22.400250837794733,21.549812317520466,0.0016100535273099435
6,0,118,25.755135565166057,33.655135565166056,18.955135565166056,24.690409853609925,0
6,0,119,30.272198036709614,38.17219803670962,23.472198036709614,23.616404960489938,0
6,0,120,26.07060767351689,33.97060767351689,19.27060767351689,24.73577768197006,0
6,0,121,33.891383520756364,41.79138352075636,27.091383520756363,19.36400215936554,0.013433040111490909
6,0,122,34.007937721173,41.907937721173,27.207937721173,19.26263931808672,0
6,0,123,31.30074872862229,39.20074872862229,24.500748728622288,22.480215471560324,0
6,0,124,32.034634789709074,39.93463478970907,25.234634789709073,23.935571927671912,0
6,0,125,31.895676868323978,39.79567686832398,25.095676868323977,18.59109624439248,0
6,0,126,35.238748035986475,43.138748035986474,28.438748035986475,28.927566208458323,0
6,0,127,36.12772156740134,44.027721567401336,29.327721567401337,17.468484863099256,0
6,0,128,34.57636691231548,42.47636691231548,27.776366912315478,18.716185281797006,0
6,0,129,32.48619789843539,40.38619789843539,25.686197898435392,25.381090793491676,0
6,0,130,36.20813524807816,44.108135248078156,29.408135248078157,24.528284727476727,0
6,0,131,33.3499800548016,41.2499800548016,26.549980054801598,22.09797847316931,0
6,0,132,35.563671621646996,43.463671621646995,28.763671621646996,22.358138134335828,0
6,0,133,36.61269057908805,44.51269057908805,29.812690579088052,23.776306314681968,0
6,0,134,35.53291555763248,43.43291555763248,28.732915557632477,23.932190623141558,0
6,0,135,38.26066108820036,46.16066108820036,31.460661088200357,27.787179052086316,0
6,0,136,32.822475115826855,40.72247511582685,26.022475115826854,25.954335547155022,0
6,0,137,32.3059392834892,40.2059392834892,25.5059392834892,24.16210829382483,0
6,0,138,36.04303426117098,43.94303426117098,29.24303426117098,23.66517546324218,0
6,0,139,35.603955260969734,43.50395526096973,28.803955260969733,23.21792170423896,0
6,0,140,38.490573320163705,46.3905733201637,31.690573320163704,23.82396304871271,0
6,0,141,36.996516458381,44.896516458381,30.196516458381,24.10144311223697,0.013938362918122175
6,0,142,35.606679610758185,43.506679610758184,28.806679610758184,22.171830541478432,0
6,0,143,37.69940679791878,45.59940679791878,30.899406797918783,30.408485127809513,0
6,0,144,38.728861231084025,46.628861231084024,31.928861231084024,19.414884559229414,0
6,0,145,37.861156227803455,45.761156227803454,31.061156227803455,20.925622536536316,0
6,0,146,35.909355074967294,43.80935507496729,29.109355074967294,23.381936607024382,0
6,0,147,31.829136520785568,39.729136520785566,25.029136520785567,17.315180660942985,0
6,0,148,34.26634608021029,42.16634608021029,27.46634608021029,26.52930889512939,0
